TICKER,YEAR,CALENDAR_YEAR,PERIOD,CASH_AND_EQUIVALENTS,SHORT_TERM_INVESTMENTS,CASH_AND_SHORT_TERM_INVESTMENTS,NET_RECEIVABLES,INVENTORY,OTHER_CURRENT_ASSETS,TOTAL_CURRENT_ASSETS,PROPERTY_PLANT_EQUIPMENTNET,GOODWILL,INTANGIBLE_ASSETS,GOOD_WILL_AND_INTANGIBLE_ASSETS,LONG_TERM_INVESTMENTS,TAX_ASSETS,OTHER_NON_CURRENT_ASSETS,TOTAL_NON_CURRENT_ASSETS,OTHER_ASSETS,TOTAL_ASSETS,ACCOUNTS_PAYABLES,SHORT_TERM_DEBT,TAX_PAYABLES,DEFERRED_REVENUE,OTHER_CURRENT_LIABILITIES,TOTAL_CURRENT_LIABILITIES,LONG_TERM_DEBT,DEFERRED_REVENUE_NONCURRENT,DEFERRED_TAX_LIABILITIES_NONCURRENT,OTHER_NONCURRENT_LIABILITIES,TOTAL_NONCURRENT_LIABILITIES,OTHER_LIABILITIES,CAPITAL_LEASE_OBLIGATIONS,TOTAL_LIABILITIES,PREFERRED_STOCK,COMMON_STOCK,RETAINED_EARNINGS,ACCUMULATED_OTHER_COMPREHENSIVE_INCOME,OTHER_TOTAL_STOCKHOLDERS_EQUITY,TOTAL_STOCKHOLDERS_EQUITY,TOTAL_EQUITY,TOTAL_LIABILITIES_AND_STOCKHOLDERS_EQUITY,MINORITY_INTEREST,TOTAL_LIABILITIES_AND_TOTAL_EQUITY,TOTAL_INVESTMENTS,TOTAL_DEBT,NET_DEBT
VZ,2012,2012,FY,3093000000,470000000,3563000000,12576000000,1075000000,4021000000,21235000000,88642000000,24139000000,83677000000,107816000000,3401000000,0,4128000000,203987000000,0,225222000000,4740000000,4369000000,1196000000,3554000000,13097000000,26956000000,47618000000,0,24677000000,40438000000,112733000000,0,0,139689000000,0,297000000,-3734000000,2235000000,34359000000,33157000000,33157000000,172846000000,0,172846000000,3871000000,51987000000,48894000000
VZ,2011,2011,FY,13362000000,592000000,13954000000,11776000000,940000000,4269000000,30939000000,88434000000,23357000000,79128000000,102485000000,3448000000,0,5155000000,199522000000,0,230461000000,4194000000,4849000000,1078000000,0,20640000000,30761000000,50303000000,0,25060000000,38429000000,113792000000,0,0,144553000000,0,297000000,1179000000,1269000000,33225000000,35970000000,35970000000,180523000000,0,180523000000,4040000000,55152000000,41790000000
VZ,2010,2010,FY,6668000000,545000000,7213000000,11781000000,1131000000,2223000000,22348000000,87711000000,21988000000,78826000000,100814000000,3497000000,0,5635000000,197657000000,0,220005000000,3936000000,7542000000,1157000000,0,17962000000,30597000000,45252000000,0,22818000000,34426000000,102496000000,0,0,133093000000,0,297000000,4368000000,1049000000,32855000000,38569000000,38569000000,171662000000,0,171662000000,4042000000,52794000000,46126000000
VZ,2009,2009,FY,2009000000,490000000,2499000000,12573000000,2289000000,5247000000,22608000000,91466000000,22472000000,78831000000,101303000000,3535000000,0,8339000000,204643000000,0,227251000000,4337000000,7205000000,1444000000,2644000000,13506000000,29136000000,55051000000,0,19310000000,39387000000,113748000000,0,0,142884000000,0,297000000,17592000000,-11479000000,35196000000,41606000000,41606000000,184490000000,0,184490000000,4025000000,62256000000,60247000000
VZ,2008,2008,FY,9782000000,509000000,10291000000,11703000000,2092000000,1989000000,26075000000,86546000000,6035000000,67173000000,73208000000,8174000000,11769000000,-3420000000,176277000000,0,202352000000,3856000000,4993000000,2136000000,2651000000,12270000000,25906000000,46959000000,0,11769000000,38813000000,97541000000,0,0,123447000000,0,297000000,19250000000,-13372000000,35531000000,41706000000,41706000000,165153000000,0,165153000000,8683000000,51952000000,42170000000
VZ,2007,2007,FY,1153000000,2244000000,3397000000,11736000000,1729000000,1836000000,18698000000,85294000000,5245000000,55784000000,61029000000,3372000000,0,18566000000,168261000000,0,186959000000,4491000000,2954000000,2270000000,2476000000,12550000000,24741000000,28203000000,0,14784000000,36362000000,79349000000,0,0,104090000000,0,297000000,17884000000,-4506000000,36906000000,50581000000,50581000000,154671000000,0,154671000000,5616000000,31157000000,30004000000
VZ,2006,2006,FY,3219000000,2434000000,5653000000,10891000000,1514000000,4480000000,22538000000,82356000000,5655000000,56099000000,61754000000,4868000000,0,17288000000,166266000000,0,188804000000,4392000000,7715000000,2757000000,2226000000,15190000000,32280000000,28646000000,0,16270000000,34736000000,79652000000,0,0,111932000000,0,297000000,17324000000,-7530000000,38444000000,48535000000,48535000000,160467000000,0,160467000000,7302000000,36361000000,33142000000
VZ,2005,2005,FY,776000000,2498000000,3274000000,9171000000,1780000000,2223000000,16448000000,75305000000,836000000,52097000000,52933000000,4604000000,0,18840000000,151682000000,0,168130000000,2827000000,7141000000,2605000000,1985000000,10505000000,25063000000,31869000000,0,22411000000,22353000000,76633000000,0,0,101696000000,0,277000000,15905000000,-1783000000,25281000000,39680000000,39680000000,141376000000,0,141376000000,7102000000,39010000000,38234000000
VZ,2004,2004,FY,2290000000,2257000000,4547000000,9801000000,1535000000,3596000000,19479000000,74124000000,837000000,46611000000,47448000000,5855000000,0,19052000000,146479000000,0,165958000000,2827000000,3593000000,3326000000,1899000000,11484000000,23129000000,35674000000,0,22532000000,22010000000,80216000000,0,0,103345000000,0,277000000,12984000000,-1053000000,25352000000,37560000000,37560000000,140905000000,0,140905000000,8112000000,39267000000,36977000000
VZ,2003,2003,FY,699000000,2172000000,2871000000,9905000000,1283000000,4234000000,18293000000,75316000000,1389000000,45640000000,47029000000,5789000000,0,19541000000,147675000000,0,165968000000,4130000000,5967000000,2741000000,1686000000,12046000000,26570000000,39413000000,0,21708000000,20463000000,81584000000,0,0,108154000000,0,277000000,9409000000,-1250000000,25030000000,33466000000,33466000000,141620000000,0,141620000000,7961000000,45380000000,44681000000
